City,State full
Jersey,Georgia
Jersey,Arkansas
Jersey City,New Jersey
Jersey Mills,Pennsylvania
Jersey Shore,Pennsylvania
Jerseyville,Illinois
Jerusalem,Ohio
Jerusalem,Arkansas
Jesse,West Virginia
Jessie,North Dakota
Jessieville,Arkansas
Jessup,Pennsylvania
Jessup,Maryland
Jesup,Georgia
Jesup,Iowa
Jet,Oklahoma
Jetersville,Virginia
Jetmore,Kansas
Jetson,Kentucky
Jewell,Georgia
Jewell,Ohio
Jewell,Iowa
Jewell,Kansas
Jewell Ridge,Virginia
Jewett,New York
Jewett,Ohio
Jewett,Illinois
Jewett,Texas
Jewett City,Connecticut
Jigger,Louisiana
Jim Falls,Wisconsin
Jim Thorpe,Pennsylvania
Joanna,South Carolina
Joaquin,Texas
Jobstown,New Jersey
Joelton,Tennessee
Joes,Colorado
Joffre,Pennsylvania
Johannesburg,Michigan
Johannesburg,California
John Day,Oregon
Johns Island,South Carolina
Johnsburg,New York
Johnson,Vermont
Johnson,New York
Johnson,Kansas
Johnson,Nebraska
Johnson,Arkansas
Johnson City,New York
Johnson City,Tennessee
Johnson City,Texas
Johnson Creek,Wisconsin
Johnsonburg,New Jersey
Johnsonburg,Pennsylvania
Johnsonville,New York
Johnsonville,South Carolina
Johnsonville,Illinois
Johnston,Rhode Island
Johnston,South Carolina
Johnston,Iowa
Johnston City,Illinois
Johnstown,New York
Johnstown,Pennsylvania
Johnstown,Ohio
Johnstown,Nebraska
Johnstown,Colorado
Joice,Iowa
Joiner,Arkansas
Joinerville,Texas
Joliet,Montana
Joliet,Illinois
Jolley,Iowa
Jolo,West Virginia
Jolon,California
Jonancy,Kentucky
Jonas Ridge,North Carolina
Jones,Alabama
Jones,Michigan
Jones,Louisiana
Jones,Oklahoma
Jones Mill,Arkansas
Jones Mills,Pennsylvania
Jonesboro,Maine
Jonesboro,Georgia
Jonesboro,Indiana
Jonesboro,Illinois
Jonesboro,Louisiana
Jonesboro,Arkansas
Jonesboro,Texas
Jonesborough,Tennessee
Jonesburg,Missouri
Jonesport,Maine
Jonestown,Pennsylvania
Jonestown,Mississippi
Jonesville,Vermont
Jonesville,Virginia
Jonesville,North Carolina
Jonesville,South Carolina
Jonesville,Kentucky
Jonesville,Indiana
Jonesville,Michigan
Jonesville,Louisiana
Jonesville,Texas
Joplin,Montana
Joplin,Missouri
Joppa,Maryland
Joppa,Alabama
Joppa,Illinois
Jordan,New York
Jordan,Minnesota
Jordan,Montana
Jordan Valley,Oregon
Jordanville,New York
Joseph,Utah
Joseph,Oregon
Joseph City,Arizona
Josephine,Pennsylvania
Josephine,West Virginia
Josephine,Texas
Joshua,Texas
Joshua Tree,California
Jourdanton,Texas
Joy,Illinois
Joyce,Louisiana
Joyce,Washington
JPV,Florida
Juana Diaz,Puerto Rico
Jud,North Dakota
Juda,Wisconsin
Judith Gap,Montana
Judson,Texas
Judsonia,Arkansas
Julesburg,Colorado
Juliaetta,Idaho
Julian,Pennsylvania
Julian,West Virginia
Julian,North Carolina
Julian,Nebraska
Julian,California
Juliette,Georgia
Juliustown,New Jersey
Jump River,Wisconsin
Jumping Branch,West Virginia
Juncos,Puerto Rico
Junction,Illinois
Junction,Texas
Junction,Utah
Junction City,Georgia
Junction City,Kentucky
Junction City,Ohio
Junction City,Wisconsin
Junction City,Kansas
Junction City,Arkansas
Junction City,California
Junction City,Oregon
June Lake,California
Juneau,Wisconsin
Juneau,Alaska
Junedale,Pennsylvania
Juniata,Nebraska
Junior,West Virginia
Juntura,Oregon
Jupiter,Florida
Justice,West Virginia
Justice,Illinois
Justiceburg,Texas
Justin,Texas
